DateKey,FullDateAlternateKey,week,month,month number,Quarter,year,fiscal Quarter,fiscal year
20150319,2015-03-19,Thursday,Mar,3,1,2015,3,2014
20150320,2015-03-20,Friday,Mar,3,1,2015,3,2014
20150321,2015-03-21,Saturday,Mar,3,1,2015,3,2014
20150322,2015-03-22,Sunday,Mar,3,1,2015,3,2014
20150323,2015-03-23,Monday,Mar,3,1,2015,3,2014
20150324,2015-03-24,Tuesday,Mar,3,1,2015,3,2014
20150325,2015-03-25,Wednesday,Mar,3,1,2015,3,2014
20150326,2015-03-26,Thursday,Mar,3,1,2015,3,2014
20150327,2015-03-27,Friday,Mar,3,1,2015,3,2014
20150328,2015-03-28,Saturday,Mar,3,1,2015,3,2014
20150329,2015-03-29,Sunday,Mar,3,1,2015,3,2014
20150330,2015-03-30,Monday,Mar,3,1,2015,3,2014
20150331,2015-03-31,Tuesday,Mar,3,1,2015,3,2014
20150401,2015-04-01,Wednesday,Apr,4,2,2015,4,2014
20150402,2015-04-02,Thursday,Apr,4,2,2015,4,2014
20150403,2015-04-03,Friday,Apr,4,2,2015,4,2014
20150404,2015-04-04,Saturday,Apr,4,2,2015,4,2014
20150405,2015-04-05,Sunday,Apr,4,2,2015,4,2014
20150406,2015-04-06,Monday,Apr,4,2,2015,4,2014
20150407,2015-04-07,Tuesday,Apr,4,2,2015,4,2014
20150408,2015-04-08,Wednesday,Apr,4,2,2015,4,2014
20150409,2015-04-09,Thursday,Apr,4,2,2015,4,2014
20150410,2015-04-10,Friday,Apr,4,2,2015,4,2014
20150411,2015-04-11,Saturday,Apr,4,2,2015,4,2014
20150412,2015-04-12,Sunday,Apr,4,2,2015,4,2014
20150413,2015-04-13,Monday,Apr,4,2,2015,4,2014
20150414,2015-04-14,Tuesday,Apr,4,2,2015,4,2014
20150415,2015-04-15,Wednesday,Apr,4,2,2015,4,2014
20150416,2015-04-16,Thursday,Apr,4,2,2015,4,2014
20150417,2015-04-17,Friday,Apr,4,2,2015,4,2014
20150418,2015-04-18,Saturday,Apr,4,2,2015,4,2014
20150419,2015-04-19,Sunday,Apr,4,2,2015,4,2014
20150420,2015-04-20,Monday,Apr,4,2,2015,4,2014
20150421,2015-04-21,Tuesday,Apr,4,2,2015,4,2014
20150422,2015-04-22,Wednesday,Apr,4,2,2015,4,2014
20150423,2015-04-23,Thursday,Apr,4,2,2015,4,2014
20150424,2015-04-24,Friday,Apr,4,2,2015,4,2014
20150425,2015-04-25,Saturday,Apr,4,2,2015,4,2014
20150426,2015-04-26,Sunday,Apr,4,2,2015,4,2014
20150427,2015-04-27,Monday,Apr,4,2,2015,4,2014
20150428,2015-04-28,Tuesday,Apr,4,2,2015,4,2014
20150429,2015-04-29,Wednesday,Apr,4,2,2015,4,2014
20150430,2015-04-30,Thursday,Apr,4,2,2015,4,2014
20150501,2015-05-01,Friday,May,5,2,2015,4,2014
20150502,2015-05-02,Saturday,May,5,2,2015,4,2014
20150503,2015-05-03,Sunday,May,5,2,2015,4,2014
20150504,2015-05-04,Monday,May,5,2,2015,4,2014
20150505,2015-05-05,Tuesday,May,5,2,2015,4,2014
20150506,2015-05-06,Wednesday,May,5,2,2015,4,2014
20150507,2015-05-07,Thursday,May,5,2,2015,4,2014
20150508,2015-05-08,Friday,May,5,2,2015,4,2014
20150509,2015-05-09,Saturday,May,5,2,2015,4,2014
20150510,2015-05-10,Sunday,May,5,2,2015,4,2014
20150511,2015-05-11,Monday,May,5,2,2015,4,2014
20150512,2015-05-12,Tuesday,May,5,2,2015,4,2014
20150513,2015-05-13,Wednesday,May,5,2,2015,4,2014
20150514,2015-05-14,Thursday,May,5,2,2015,4,2014
20150515,2015-05-15,Friday,May,5,2,2015,4,2014
20150516,2015-05-16,Saturday,May,5,2,2015,4,2014
20150517,2015-05-17,Sunday,May,5,2,2015,4,2014
20150518,2015-05-18,Monday,May,5,2,2015,4,2014
20150519,2015-05-19,Tuesday,May,5,2,2015,4,2014
20150520,2015-05-20,Wednesday,May,5,2,2015,4,2014
20150521,2015-05-21,Thursday,May,5,2,2015,4,2014
20150522,2015-05-22,Friday,May,5,2,2015,4,2014
20150523,2015-05-23,Saturday,May,5,2,2015,4,2014
20150524,2015-05-24,Sunday,May,5,2,2015,4,2014
20150525,2015-05-25,Monday,May,5,2,2015,4,2014
20150526,2015-05-26,Tuesday,May,5,2,2015,4,2014
20150527,2015-05-27,Wednesday,May,5,2,2015,4,2014
20150528,2015-05-28,Thursday,May,5,2,2015,4,2014
20150529,2015-05-29,Friday,May,5,2,2015,4,2014
20150530,2015-05-30,Saturday,May,5,2,2015,4,2014
20150531,2015-05-31,Sunday,May,5,2,2015,4,2014
20150601,2015-06-01,Monday,Jun,6,2,2015,4,2014
20150602,2015-06-02,Tuesday,Jun,6,2,2015,4,2014
20150603,2015-06-03,Wednesday,Jun,6,2,2015,4,2014
20150604,2015-06-04,Thursday,Jun,6,2,2015,4,2014
20150605,2015-06-05,Friday,Jun,6,2,2015,4,2014
20150606,2015-06-06,Saturday,Jun,6,2,2015,4,2014
20150607,2015-06-07,Sunday,Jun,6,2,2015,4,2014
20150608,2015-06-08,Monday,Jun,6,2,2015,4,2014
20150609,2015-06-09,Tuesday,Jun,6,2,2015,4,2014
20150610,2015-06-10,Wednesday,Jun,6,2,2015,4,2014
20150611,2015-06-11,Thursday,Jun,6,2,2015,4,2014
20150612,2015-06-12,Friday,Jun,6,2,2015,4,2014
20150613,2015-06-13,Saturday,Jun,6,2,2015,4,2014
20150614,2015-06-14,Sunday,Jun,6,2,2015,4,2014
20150615,2015-06-15,Monday,Jun,6,2,2015,4,2014
20150616,2015-06-16,Tuesday,Jun,6,2,2015,4,2014
20150617,2015-06-17,Wednesday,Jun,6,2,2015,4,2014
20150618,2015-06-18,Thursday,Jun,6,2,2015,4,2014
20150619,2015-06-19,Friday,Jun,6,2,2015,4,2014
20150620,2015-06-20,Saturday,Jun,6,2,2015,4,2014
20150621,2015-06-21,Sunday,Jun,6,2,2015,4,2014
20150622,2015-06-22,Monday,Jun,6,2,2015,4,2014
20150623,2015-06-23,Tuesday,Jun,6,2,2015,4,2014
20150624,2015-06-24,Wednesday,Jun,6,2,2015,4,2014
20150625,2015-06-25,Thursday,Jun,6,2,2015,4,2014
20150626,2015-06-26,Friday,Jun,6,2,2015,4,2014
20150627,2015-06-27,Saturday,Jun,6,2,2015,4,2014
20150628,2015-06-28,Sunday,Jun,6,2,2015,4,2014
20150629,2015-06-29,Monday,Jun,6,2,2015,4,2014
20150630,2015-06-30,Tuesday,Jun,6,2,2015,4,2014
20150701,2015-07-01,Wednesday,Jul,7,3,2015,1,2015
20150702,2015-07-02,Thursday,Jul,7,3,2015,1,2015
20150703,2015-07-03,Friday,Jul,7,3,2015,1,2015
20150704,2015-07-04,Saturday,Jul,7,3,2015,1,2015
20150705,2015-07-05,Sunday,Jul,7,3,2015,1,2015
20150706,2015-07-06,Monday,Jul,7,3,2015,1,2015
20150707,2015-07-07,Tuesday,Jul,7,3,2015,1,2015
20150708,2015-07-08,Wednesday,Jul,7,3,2015,1,2015
20150709,2015-07-09,Thursday,Jul,7,3,2015,1,2015
20150710,2015-07-10,Friday,Jul,7,3,2015,1,2015
20150711,2015-07-11,Saturday,Jul,7,3,2015,1,2015
20150712,2015-07-12,Sunday,Jul,7,3,2015,1,2015
20150713,2015-07-13,Monday,Jul,7,3,2015,1,2015
20150714,2015-07-14,Tuesday,Jul,7,3,2015,1,2015
20150715,2015-07-15,Wednesday,Jul,7,3,2015,1,2015
20150716,2015-07-16,Thursday,Jul,7,3,2015,1,2015
20150717,2015-07-17,Friday,Jul,7,3,2015,1,2015
20150718,2015-07-18,Saturday,Jul,7,3,2015,1,2015
20150719,2015-07-19,Sunday,Jul,7,3,2015,1,2015
20150720,2015-07-20,Monday,Jul,7,3,2015,1,2015
20150721,2015-07-21,Tuesday,Jul,7,3,2015,1,2015
20150722,2015-07-22,Wednesday,Jul,7,3,2015,1,2015
20150723,2015-07-23,Thursday,Jul,7,3,2015,1,2015
20150724,2015-07-24,Friday,Jul,7,3,2015,1,2015
20150725,2015-07-25,Saturday,Jul,7,3,2015,1,2015
20150726,2015-07-26,Sunday,Jul,7,3,2015,1,2015
20150727,2015-07-27,Monday,Jul,7,3,2015,1,2015
20150728,2015-07-28,Tuesday,Jul,7,3,2015,1,2015
20150729,2015-07-29,Wednesday,Jul,7,3,2015,1,2015
20150730,2015-07-30,Thursday,Jul,7,3,2015,1,2015
20150731,2015-07-31,Friday,Jul,7,3,2015,1,2015
20150801,2015-08-01,Saturday,Aug,8,3,2015,1,2015
20150802,2015-08-02,Sunday,Aug,8,3,2015,1,2015
20150803,2015-08-03,Monday,Aug,8,3,2015,1,2015
20150804,2015-08-04,Tuesday,Aug,8,3,2015,1,2015
20150805,2015-08-05,Wednesday,Aug,8,3,2015,1,2015
20150806,2015-08-06,Thursday,Aug,8,3,2015,1,2015
20150807,2015-08-07,Friday,Aug,8,3,2015,1,2015
20150808,2015-08-08,Saturday,Aug,8,3,2015,1,2015
20150809,2015-08-09,Sunday,Aug,8,3,2015,1,2015
20150810,2015-08-10,Monday,Aug,8,3,2015,1,2015
20150811,2015-08-11,Tuesday,Aug,8,3,2015,1,2015
20150812,2015-08-12,Wednesday,Aug,8,3,2015,1,2015
20150813,2015-08-13,Thursday,Aug,8,3,2015,1,2015
20150814,2015-08-14,Friday,Aug,8,3,2015,1,2015
20150815,2015-08-15,Saturday,Aug,8,3,2015,1,2015
20150816,2015-08-16,Sunday,Aug,8,3,2015,1,2015
20150817,2015-08-17,Monday,Aug,8,3,2015,1,2015
20150818,2015-08-18,Tuesday,Aug,8,3,2015,1,2015
20150819,2015-08-19,Wednesday,Aug,8,3,2015,1,2015
20150820,2015-08-20,Thursday,Aug,8,3,2015,1,2015
20150821,2015-08-21,Friday,Aug,8,3,2015,1,2015
20150822,2015-08-22,Saturday,Aug,8,3,2015,1,2015
20150823,2015-08-23,Sunday,Aug,8,3,2015,1,2015
20150824,2015-08-24,Monday,Aug,8,3,2015,1,2015
20150825,2015-08-25,Tuesday,Aug,8,3,2015,1,2015
20150826,2015-08-26,Wednesday,Aug,8,3,2015,1,2015
20150827,2015-08-27,Thursday,Aug,8,3,2015,1,2015
20150828,2015-08-28,Friday,Aug,8,3,2015,1,2015
20150829,2015-08-29,Saturday,Aug,8,3,2015,1,2015
20150830,2015-08-30,Sunday,Aug,8,3,2015,1,2015
20150831,2015-08-31,Monday,Aug,8,3,2015,1,2015
20150901,2015-09-01,Tuesday,Sep,9,3,2015,1,2015
20150902,2015-09-02,Wednesday,Sep,9,3,2015,1,2015
20150903,2015-09-03,Thursday,Sep,9,3,2015,1,2015
20150904,2015-09-04,Friday,Sep,9,3,2015,1,2015
20150905,2015-09-05,Saturday,Sep,9,3,2015,1,2015
20150906,2015-09-06,Sunday,Sep,9,3,2015,1,2015
20150907,2015-09-07,Monday,Sep,9,3,2015,1,2015
20150908,2015-09-08,Tuesday,Sep,9,3,2015,1,2015
20150909,2015-09-09,Wednesday,Sep,9,3,2015,1,2015
20150910,2015-09-10,Thursday,Sep,9,3,2015,1,2015
20150911,2015-09-11,Friday,Sep,9,3,2015,1,2015
20150912,2015-09-12,Saturday,Sep,9,3,2015,1,2015
20150913,2015-09-13,Sunday,Sep,9,3,2015,1,2015
20150914,2015-09-14,Monday,Sep,9,3,2015,1,2015
20150915,2015-09-15,Tuesday,Sep,9,3,2015,1,2015
20150916,2015-09-16,Wednesday,Sep,9,3,2015,1,2015
20150917,2015-09-17,Thursday,Sep,9,3,2015,1,2015
20150918,2015-09-18,Friday,Sep,9,3,2015,1,2015
20150919,2015-09-19,Saturday,Sep,9,3,2015,1,2015
20150920,2015-09-20,Sunday,Sep,9,3,2015,1,2015
20150921,2015-09-21,Monday,Sep,9,3,2015,1,2015
20150922,2015-09-22,Tuesday,Sep,9,3,2015,1,2015
20150923,2015-09-23,Wednesday,Sep,9,3,2015,1,2015
20150924,2015-09-24,Thursday,Sep,9,3,2015,1,2015
20150925,2015-09-25,Friday,Sep,9,3,2015,1,2015
20150926,2015-09-26,Saturday,Sep,9,3,2015,1,2015
20150927,2015-09-27,Sunday,Sep,9,3,2015,1,2015
20150928,2015-09-28,Monday,Sep,9,3,2015,1,2015
20150929,2015-09-29,Tuesday,Sep,9,3,2015,1,2015
20150930,2015-09-30,Wednesday,Sep,9,3,2015,1,2015
20151001,2015-10-01,Thursday,Oct,10,4,2015,2,2015
20151002,2015-10-02,Friday,Oct,10,4,2015,2,2015
20151003,2015-10-03,Saturday,Oct,10,4,2015,2,2015
20151004,2015-10-04,Sunday,Oct,10,4,2015,2,2015
20151005,2015-10-05,Monday,Oct,10,4,2015,2,2015
20151006,2015-10-06,Tuesday,Oct,10,4,2015,2,2015
20151007,2015-10-07,Wednesday,Oct,10,4,2015,2,2015
20151008,2015-10-08,Thursday,Oct,10,4,2015,2,2015
20151009,2015-10-09,Friday,Oct,10,4,2015,2,2015
20151010,2015-10-10,Saturday,Oct,10,4,2015,2,2015
20151011,2015-10-11,Sunday,Oct,10,4,2015,2,2015
20151012,2015-10-12,Monday,Oct,10,4,2015,2,2015
20151013,2015-10-13,Tuesday,Oct,10,4,2015,2,2015
20151014,2015-10-14,Wednesday,Oct,10,4,2015,2,2015
20151015,2015-10-15,Thursday,Oct,10,4,2015,2,2015
20151016,2015-10-16,Friday,Oct,10,4,2015,2,2015
20151017,2015-10-17,Saturday,Oct,10,4,2015,2,2015
20151018,2015-10-18,Sunday,Oct,10,4,2015,2,2015
20151019,2015-10-19,Monday,Oct,10,4,2015,2,2015
20151020,2015-10-20,Tuesday,Oct,10,4,2015,2,2015
20151021,2015-10-21,Wednesday,Oct,10,4,2015,2,2015
20151022,2015-10-22,Thursday,Oct,10,4,2015,2,2015
20151023,2015-10-23,Friday,Oct,10,4,2015,2,2015
20151024,2015-10-24,Saturday,Oct,10,4,2015,2,2015
20151025,2015-10-25,Sunday,Oct,10,4,2015,2,2015
20151026,2015-10-26,Monday,Oct,10,4,2015,2,2015
20151027,2015-10-27,Tuesday,Oct,10,4,2015,2,2015
20151028,2015-10-28,Wednesday,Oct,10,4,2015,2,2015
20151029,2015-10-29,Thursday,Oct,10,4,2015,2,2015
20151030,2015-10-30,Friday,Oct,10,4,2015,2,2015
20151031,2015-10-31,Saturday,Oct,10,4,2015,2,2015
20151101,2015-11-01,Sunday,Nov,11,4,2015,2,2015
20151102,2015-11-02,Monday,Nov,11,4,2015,2,2015
20151103,2015-11-03,Tuesday,Nov,11,4,2015,2,2015
20151104,2015-11-04,Wednesday,Nov,11,4,2015,2,2015
20151105,2015-11-05,Thursday,Nov,11,4,2015,2,2015
20151106,2015-11-06,Friday,Nov,11,4,2015,2,2015
20151107,2015-11-07,Saturday,Nov,11,4,2015,2,2015
20151108,2015-11-08,Sunday,Nov,11,4,2015,2,2015
20151109,2015-11-09,Monday,Nov,11,4,2015,2,2015
20151110,2015-11-10,Tuesday,Nov,11,4,2015,2,2015
20151111,2015-11-11,Wednesday,Nov,11,4,2015,2,2015
20151112,2015-11-12,Thursday,Nov,11,4,2015,2,2015
20151113,2015-11-13,Friday,Nov,11,4,2015,2,2015
20151114,2015-11-14,Saturday,Nov,11,4,2015,2,2015
20151115,2015-11-15,Sunday,Nov,11,4,2015,2,2015
20151116,2015-11-16,Monday,Nov,11,4,2015,2,2015
20151117,2015-11-17,Tuesday,Nov,11,4,2015,2,2015
20151118,2015-11-18,Wednesday,Nov,11,4,2015,2,2015
20151119,2015-11-19,Thursday,Nov,11,4,2015,2,2015
20151120,2015-11-20,Friday,Nov,11,4,2015,2,2015
20151121,2015-11-21,Saturday,Nov,11,4,2015,2,2015
20151122,2015-11-22,Sunday,Nov,11,4,2015,2,2015
20151123,2015-11-23,Monday,Nov,11,4,2015,2,2015
20151124,2015-11-24,Tuesday,Nov,11,4,2015,2,2015
20151125,2015-11-25,Wednesday,Nov,11,4,2015,2,2015
20151126,2015-11-26,Thursday,Nov,11,4,2015,2,2015
20151127,2015-11-27,Friday,Nov,11,4,2015,2,2015
20151128,2015-11-28,Saturday,Nov,11,4,2015,2,2015
20151129,2015-11-29,Sunday,Nov,11,4,2015,2,2015
20151130,2015-11-30,Monday,Nov,11,4,2015,2,2015
20151201,2015-12-01,Tuesday,Dec,12,4,2015,2,2015
20151202,2015-12-02,Wednesday,Dec,12,4,2015,2,2015
20151203,2015-12-03,Thursday,Dec,12,4,2015,2,2015
20151204,2015-12-04,Friday,Dec,12,4,2015,2,2015
20151205,2015-12-05,Saturday,Dec,12,4,2015,2,2015
20151206,2015-12-06,Sunday,Dec,12,4,2015,2,2015
20151207,2015-12-07,Monday,Dec,12,4,2015,2,2015
20151208,2015-12-08,Tuesday,Dec,12,4,2015,2,2015
20151209,2015-12-09,Wednesday,Dec,12,4,2015,2,2015
20151210,2015-12-10,Thursday,Dec,12,4,2015,2,2015
20151211,2015-12-11,Friday,Dec,12,4,2015,2,2015
20151212,2015-12-12,Saturday,Dec,12,4,2015,2,2015
20151213,2015-12-13,Sunday,Dec,12,4,2015,2,2015
20151214,2015-12-14,Monday,Dec,12,4,2015,2,2015
20151215,2015-12-15,Tuesday,Dec,12,4,2015,2,2015
20151216,2015-12-16,Wednesday,Dec,12,4,2015,2,2015
20151217,2015-12-17,Thursday,Dec,12,4,2015,2,2015
20151218,2015-12-18,Friday,Dec,12,4,2015,2,2015
20151219,2015-12-19,Saturday,Dec,12,4,2015,2,2015
20151220,2015-12-20,Sunday,Dec,12,4,2015,2,2015
20151221,2015-12-21,Monday,Dec,12,4,2015,2,2015
20151222,2015-12-22,Tuesday,Dec,12,4,2015,2,2015
20151223,2015-12-23,Wednesday,Dec,12,4,2015,2,2015
20151224,2015-12-24,Thursday,Dec,12,4,2015,2,2015
20151225,2015-12-25,Friday,Dec,12,4,2015,2,2015
20151226,2015-12-26,Saturday,Dec,12,4,2015,2,2015
20151227,2015-12-27,Sunday,Dec,12,4,2015,2,2015
20151228,2015-12-28,Monday,Dec,12,4,2015,2,2015
20151229,2015-12-29,Tuesday,Dec,12,4,2015,2,2015
20151230,2015-12-30,Wednesday,Dec,12,4,2015,2,2015
20151231,2015-12-31,Thursday,Dec,12,4,2015,2,2015
20160101,2016-01-01,Friday,Jan,1,1,2016,3,2015
20160102,2016-01-02,Saturday,Jan,1,1,2016,3,2015
20160103,2016-01-03,Sunday,Jan,1,1,2016,3,2015
20160104,2016-01-04,Monday,Jan,1,1,2016,3,2015
20160105,2016-01-05,Tuesday,Jan,1,1,2016,3,2015
20160106,2016-01-06,Wednesday,Jan,1,1,2016,3,2015
20160107,2016-01-07,Thursday,Jan,1,1,2016,3,2015
20160108,2016-01-08,Friday,Jan,1,1,2016,3,2015
20160109,2016-01-09,Saturday,Jan,1,1,2016,3,2015
20160110,2016-01-10,Sunday,Jan,1,1,2016,3,2015
20160111,2016-01-11,Monday,Jan,1,1,2016,3,2015
20160112,2016-01-12,Tuesday,Jan,1,1,2016,3,2015
20160113,2016-01-13,Wednesday,Jan,1,1,2016,3,2015
20160114,2016-01-14,Thursday,Jan,1,1,2016,3,2015
20160115,2016-01-15,Friday,Jan,1,1,2016,3,2015
20160116,2016-01-16,Saturday,Jan,1,1,2016,3,2015
20160117,2016-01-17,Sunday,Jan,1,1,2016,3,2015
20160118,2016-01-18,Monday,Jan,1,1,2016,3,2015
20160119,2016-01-19,Tuesday,Jan,1,1,2016,3,2015
20160120,2016-01-20,Wednesday,Jan,1,1,2016,3,2015
20160121,2016-01-21,Thursday,Jan,1,1,2016,3,2015
20160122,2016-01-22,Friday,Jan,1,1,2016,3,2015
20160123,2016-01-23,Saturday,Jan,1,1,2016,3,2015
20160124,2016-01-24,Sunday,Jan,1,1,2016,3,2015
20160125,2016-01-25,Monday,Jan,1,1,2016,3,2015
20160126,2016-01-26,Tuesday,Jan,1,1,2016,3,2015
20160127,2016-01-27,Wednesday,Jan,1,1,2016,3,2015
20160128,2016-01-28,Thursday,Jan,1,1,2016,3,2015
20160129,2016-01-29,Friday,Jan,1,1,2016,3,2015
20160130,2016-01-30,Saturday,Jan,1,1,2016,3,2015
20160131,2016-01-31,Sunday,Jan,1,1,2016,3,2015
20160201,2016-02-01,Monday,Feb,2,1,2016,3,2015
20160202,2016-02-02,Tuesday,Feb,2,1,2016,3,2015
20160203,2016-02-03,Wednesday,Feb,2,1,2016,3,2015
20160204,2016-02-04,Thursday,Feb,2,1,2016,3,2015
20160205,2016-02-05,Friday,Feb,2,1,2016,3,2015
20160206,2016-02-06,Saturday,Feb,2,1,2016,3,2015
20160207,2016-02-07,Sunday,Feb,2,1,2016,3,2015
20160208,2016-02-08,Monday,Feb,2,1,2016,3,2015
20160209,2016-02-09,Tuesday,Feb,2,1,2016,3,2015
20160210,2016-02-10,Wednesday,Feb,2,1,2016,3,2015
20160211,2016-02-11,Thursday,Feb,2,1,2016,3,2015
20160212,2016-02-12,Friday,Feb,2,1,2016,3,2015
20160213,2016-02-13,Saturday,Feb,2,1,2016,3,2015
20160214,2016-02-14,Sunday,Feb,2,1,2016,3,2015
20160215,2016-02-15,Monday,Feb,2,1,2016,3,2015
20160216,2016-02-16,Tuesday,Feb,2,1,2016,3,2015
20160217,2016-02-17,Wednesday,Feb,2,1,2016,3,2015
20160218,2016-02-18,Thursday,Feb,2,1,2016,3,2015
20160219,2016-02-19,Friday,Feb,2,1,2016,3,2015
20160220,2016-02-20,Saturday,Feb,2,1,2016,3,2015
20160221,2016-02-21,Sunday,Feb,2,1,2016,3,2015
20160222,2016-02-22,Monday,Feb,2,1,2016,3,2015
20160223,2016-02-23,Tuesday,Feb,2,1,2016,3,2015
20160224,2016-02-24,Wednesday,Feb,2,1,2016,3,2015
20160225,2016-02-25,Thursday,Feb,2,1,2016,3,2015
20160226,2016-02-26,Friday,Feb,2,1,2016,3,2015
20160227,2016-02-27,Saturday,Feb,2,1,2016,3,2015
20160228,2016-02-28,Sunday,Feb,2,1,2016,3,2015
20160229,2016-02-29,Monday,Feb,2,1,2016,3,2015
20160301,2016-03-01,Tuesday,Mar,3,1,2016,3,2015
20160302,2016-03-02,Wednesday,Mar,3,1,2016,3,2015
20160303,2016-03-03,Thursday,Mar,3,1,2016,3,2015
20160304,2016-03-04,Friday,Mar,3,1,2016,3,2015
20160305,2016-03-05,Saturday,Mar,3,1,2016,3,2015
20160306,2016-03-06,Sunday,Mar,3,1,2016,3,2015
20160307,2016-03-07,Monday,Mar,3,1,2016,3,2015
20160308,2016-03-08,Tuesday,Mar,3,1,2016,3,2015
20160309,2016-03-09,Wednesday,Mar,3,1,2016,3,2015
20160310,2016-03-10,Thursday,Mar,3,1,2016,3,2015
20160311,2016-03-11,Friday,Mar,3,1,2016,3,2015
20160312,2016-03-12,Saturday,Mar,3,1,2016,3,2015
20160313,2016-03-13,Sunday,Mar,3,1,2016,3,2015
20160314,2016-03-14,Monday,Mar,3,1,2016,3,2015
20160315,2016-03-15,Tuesday,Mar,3,1,2016,3,2015
20160316,2016-03-16,Wednesday,Mar,3,1,2016,3,2015
20160317,2016-03-17,Thursday,Mar,3,1,2016,3,2015
20160318,2016-03-18,Friday,Mar,3,1,2016,3,2015
20160319,2016-03-19,Saturday,Mar,3,1,2016,3,2015
20160320,2016-03-20,Sunday,Mar,3,1,2016,3,2015
20160321,2016-03-21,Monday,Mar,3,1,2016,3,2015
20160322,2016-03-22,Tuesday,Mar,3,1,2016,3,2015
20160323,2016-03-23,Wednesday,Mar,3,1,2016,3,2015
20160324,2016-03-24,Thursday,Mar,3,1,2016,3,2015
20160325,2016-03-25,Friday,Mar,3,1,2016,3,2015
20160326,2016-03-26,Saturday,Mar,3,1,2016,3,2015
20160327,2016-03-27,Sunday,Mar,3,1,2016,3,2015
20160328,2016-03-28,Monday,Mar,3,1,2016,3,2015
20160329,2016-03-29,Tuesday,Mar,3,1,2016,3,2015
20160330,2016-03-30,Wednesday,Mar,3,1,2016,3,2015
20160331,2016-03-31,Thursday,Mar,3,1,2016,3,2015
20160401,2016-04-01,Friday,Apr,4,2,2016,4,2015
20160402,2016-04-02,Saturday,Apr,4,2,2016,4,2015
20160403,2016-04-03,Sunday,Apr,4,2,2016,4,2015
20160404,2016-04-04,Monday,Apr,4,2,2016,4,2015
20160405,2016-04-05,Tuesday,Apr,4,2,2016,4,2015
20160406,2016-04-06,Wednesday,Apr,4,2,2016,4,2015
20160407,2016-04-07,Thursday,Apr,4,2,2016,4,2015
20160408,2016-04-08,Friday,Apr,4,2,2016,4,2015
20160409,2016-04-09,Saturday,Apr,4,2,2016,4,2015
20160410,2016-04-10,Sunday,Apr,4,2,2016,4,2015
20160411,2016-04-11,Monday,Apr,4,2,2016,4,2015
20160412,2016-04-12,Tuesday,Apr,4,2,2016,4,2015
20160413,2016-04-13,Wednesday,Apr,4,2,2016,4,2015
20160414,2016-04-14,Thursday,Apr,4,2,2016,4,2015
20160415,2016-04-15,Friday,Apr,4,2,2016,4,2015
20160416,2016-04-16,Saturday,Apr,4,2,2016,4,2015
20160417,2016-04-17,Sunday,Apr,4,2,2016,4,2015
20160418,2016-04-18,Monday,Apr,4,2,2016,4,2015
20160419,2016-04-19,Tuesday,Apr,4,2,2016,4,2015
20160420,2016-04-20,Wednesday,Apr,4,2,2016,4,2015
20160421,2016-04-21,Thursday,Apr,4,2,2016,4,2015
20160422,2016-04-22,Friday,Apr,4,2,2016,4,2015
20160423,2016-04-23,Saturday,Apr,4,2,2016,4,2015
20160424,2016-04-24,Sunday,Apr,4,2,2016,4,2015
20160425,2016-04-25,Monday,Apr,4,2,2016,4,2015
20160426,2016-04-26,Tuesday,Apr,4,2,2016,4,2015
20160427,2016-04-27,Wednesday,Apr,4,2,2016,4,2015
20160428,2016-04-28,Thursday,Apr,4,2,2016,4,2015
20160429,2016-04-29,Friday,Apr,4,2,2016,4,2015
20160430,2016-04-30,Saturday,Apr,4,2,2016,4,2015
20160501,2016-05-01,Sunday,May,5,2,2016,4,2015
20160502,2016-05-02,Monday,May,5,2,2016,4,2015
20160503,2016-05-03,Tuesday,May,5,2,2016,4,2015
20160504,2016-05-04,Wednesday,May,5,2,2016,4,2015
20160505,2016-05-05,Thursday,May,5,2,2016,4,2015
20160506,2016-05-06,Friday,May,5,2,2016,4,2015
20160507,2016-05-07,Saturday,May,5,2,2016,4,2015
20160508,2016-05-08,Sunday,May,5,2,2016,4,2015
20160509,2016-05-09,Monday,May,5,2,2016,4,2015
20160510,2016-05-10,Tuesday,May,5,2,2016,4,2015
20160511,2016-05-11,Wednesday,May,5,2,2016,4,2015
20160512,2016-05-12,Thursday,May,5,2,2016,4,2015
20160513,2016-05-13,Friday,May,5,2,2016,4,2015
20160514,2016-05-14,Saturday,May,5,2,2016,4,2015
20160515,2016-05-15,Sunday,May,5,2,2016,4,2015
20160516,2016-05-16,Monday,May,5,2,2016,4,2015
20160517,2016-05-17,Tuesday,May,5,2,2016,4,2015
20160518,2016-05-18,Wednesday,May,5,2,2016,4,2015
20160519,2016-05-19,Thursday,May,5,2,2016,4,2015
20160520,2016-05-20,Friday,May,5,2,2016,4,2015
20160521,2016-05-21,Saturday,May,5,2,2016,4,2015
20160522,2016-05-22,Sunday,May,5,2,2016,4,2015
20160523,2016-05-23,Monday,May,5,2,2016,4,2015
20160524,2016-05-24,Tuesday,May,5,2,2016,4,2015
20160525,2016-05-25,Wednesday,May,5,2,2016,4,2015
20160526,2016-05-26,Thursday,May,5,2,2016,4,2015
20160527,2016-05-27,Friday,May,5,2,2016,4,2015
20160528,2016-05-28,Saturday,May,5,2,2016,4,2015
20160529,2016-05-29,Sunday,May,5,2,2016,4,2015
20160530,2016-05-30,Monday,May,5,2,2016,4,2015
20160531,2016-05-31,Tuesday,May,5,2,2016,4,2015
